obs,date,year,month,day,start_time,end_time,locality,site,bar,station,transect,counter,tran_length,count_live,count_dead,treatment,pass
2927,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,1,NA,10,33,0,rocks,1
2928,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,1,NA,12.5,52,1,rocks,1
2929,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,1,NA,15,71,4,rocks,1
2930,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,1,NA,17.5,50,1,rocks,1
2931,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,1,NA,20,20,2,rocks,1
2932,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,1,NA,21.3,18,0,rocks,1
2933,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,2,NA,2.5,35,2,rocks,1
2934,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,2,NA,5,23,1,rocks,1
2935,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,2,NA,7.5,68,5,rocks,1
2936,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,2,NA,10,122,0,rocks,1
2937,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,2,NA,12.5,78,0,rocks,1
2938,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,2,NA,15,28,0,rocks,1
2939,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,2,NA,17.5,69,1,rocks,1
2940,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,2,NA,20,29,1,rocks,1
2941,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,2,NA,21.13,11,0,rocks,1
2942,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,3,NA,2.5,28,4,rocks,1
2943,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,3,NA,5,39,1,rocks,1
2944,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,3,NA,7.5,29,1,rocks,1
2945,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,3,NA,10,52,1,rocks,1
2946,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,3,NA,12.5,106,1,rocks,1
2947,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,3,NA,15,20,2,rocks,1
2948,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,3,NA,17.5,46,2,rocks,1
2949,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,3,NA,20,30,0,rocks,1
2950,5/16/2015,2015,5,16,NA,NA,LC,O,9A,LCO9A,3,NA,21.37,8,2,rocks,1
2951,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,1,NA,2.5,89,0,rocks,1
2952,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,1,NA,5,92,1,rocks,1
2953,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,1,NA,7.5,17,3,rocks,1
2954,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,1,NA,10,173,6,rocks,1
2955,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,1,NA,12.5,59,0,rocks,1
2956,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,1,NA,15,65,1,rocks,1
2957,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,1,NA,17.5,52,0,rocks,1
2958,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,1,NA,20,64,0,rocks,1
2959,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,1,NA,22.5,18,0,rocks,1
2960,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,2,NA,2.5,193,6,rocks,1
2961,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,2,NA,5,92,2,rocks,1
2962,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,2,NA,7.5,92,1,rocks,1
2963,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,2,NA,10,98,2,rocks,1
2964,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,2,NA,12.5,108,1,rocks,1
2965,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,2,NA,15,96,0,rocks,1
2966,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,2,NA,17.5,83,0,rocks,1
2967,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,2,NA,20,102,2,rocks,1
2968,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,2,NA,21.49,16,1,rocks,1
2969,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,3,NA,2.5,81,0,rocks,1
2970,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,3,NA,5,25,0,rocks,1
2971,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,3,NA,7.5,62,1,rocks,1
2972,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,3,NA,10,161,1,rocks,1
2973,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,3,NA,12.5,122,2,rocks,1
2974,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,3,NA,15,24,4,rocks,1
2975,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,3,NA,17.5,51,0,rocks,1
2976,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,3,NA,20,104,0,rocks,1
2977,5/17/2015,2015,5,17,NA,NA,LC,O,9C,LCO9C,3,NA,21.79,42,0,rocks,1
2978,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,1,NA,2.5,19,3,control,1
2979,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,1,NA,5,13,0,control,1
2980,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,1,NA,7.5,21,4,control,1
2981,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,1,NA,10,14,1,control,1
2982,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,1,NA,12.5,13,1,control,1
2983,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,1,NA,15,16,1,control,1
2984,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,1,NA,17.5,5,7,control,1
2985,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,1,NA,20,11,2,control,1
2986,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,1,NA,21.34,8,0,control,1
2987,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,2,NA,2.5,10,1,control,1
2988,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,2,NA,5,5,0,control,1
2989,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,2,NA,7.5,16,2,control,1
2990,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,2,NA,10,10,1,control,1
2991,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,2,NA,12.5,13,2,control,1
2992,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,2,NA,15,28,0,control,1
2993,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,2,NA,17.5,7,3,control,1
2994,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,2,NA,20,8,0,control,1
2995,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,2,NA,21.3,15,0,control,1
2996,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,3,NA,2.5,0,0,control,1
2997,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,3,NA,5,13,2,control,1
2998,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,3,NA,7.5,21,0,control,1
2999,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,3,NA,10,8,7,control,1
3000,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,3,NA,12.5,9,2,control,1
3001,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,3,NA,15,14,0,control,1
3002,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,3,NA,17.5,2,0,control,1
3003,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,3,NA,20,2,4,control,1
3004,5/17/2015,2015,5,17,NA,NA,LC,O,10,LCO10A,3,NA,20.94,6,1,control,1
3005,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,1,NA,2.5,0,0,rocks,1
3006,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,1,NA,5,0,0,rocks,1
3007,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,1,NA,7.5,0,0,rocks,1
3008,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,1,NA,10,2,1,rocks,1
3009,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,1,NA,12.5,0,0,rocks,1
3010,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,1,NA,15,2,0,rocks,1
3011,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,1,NA,17.5,6,0,rocks,1
3012,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,1,NA,20,4,1,rocks,1
3013,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,1,NA,21.75,13,2,rocks,1
3014,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,2,NA,2.5,8,0,rocks,1
3015,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,2,NA,5,125,1,rocks,1
3016,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,2,NA,7.5,69,6,rocks,1
3017,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,2,NA,10,37,5,rocks,1
3018,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,2,NA,12.5,147,4,rocks,1
3019,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,2,NA,15,143,8,rocks,1
3020,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,2,NA,17.5,17,2,rocks,1
3021,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,2,NA,20,23,0,rocks,1
3022,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,2,NA,21.54,4,1,rocks,1
3023,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,3,NA,2.5,62,4,rocks,1
3024,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,3,NA,5,46,5,rocks,1
3025,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,3,NA,7.5,71,4,rocks,1
3026,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,3,NA,10,112,3,rocks,1
3027,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,3,NA,12.5,63,2,rocks,1
3028,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,3,NA,15,39,5,rocks,1
3029,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,3,NA,17.5,40,6,rocks,1
3030,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,3,NA,20,23,2,rocks,1
3031,5/18/2015,2015,5,18,NA,NA,LC,O,10,LCO10B,3,NA,22,53,2,rocks,1
3032,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,1,NA,2.5,5,0,control,1
3033,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,1,NA,5,3,0,control,1
3034,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,1,NA,7.5,5,0,control,1
3035,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,1,NA,10,5,0,control,1
3036,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,1,NA,12.5,4,0,control,1
3037,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,1,NA,15,5,0,control,1
3038,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,1,NA,17.5,4,0,control,1
3039,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,1,NA,20,3,0,control,1
3040,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,1,NA,21.43,3,0,control,1
3041,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,2,NA,2.5,56,7,control,1
3042,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,2,NA,5,25,1,control,1
3043,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,2,NA,7.5,10,0,control,1
3044,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,2,NA,10,11,0,control,1
3045,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,2,NA,12.5,8,1,control,1
3046,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,2,NA,15,16,0,control,1
3047,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,2,NA,17.5,10,1,control,1
3048,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,2,NA,20,4,2,control,1
3049,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,2,NA,21.56,0,0,control,1
3050,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,3,NA,2.5,7,6,control,1
3051,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,3,NA,5,14,1,control,1
3052,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,3,NA,7.5,39,7,control,1
3053,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,3,NA,10,37,0,control,1
3054,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,3,NA,12.5,14,0,control,1
3055,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,3,NA,15,17,0,control,1
3056,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,3,NA,17.5,8,0,control,1
3057,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,3,NA,20,14,0,control,1
3058,5/31/2015,2015,5,31,NA,NA,LC,O,11,LCO11B,3,NA,21.55,1,0,control,1
3059,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,1,NA,2.5,15,0,control,1
3060,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,1,NA,5,9,2,control,1
3061,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,1,NA,7.5,8,1,control,1
3062,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,1,NA,10,11,1,control,1
3063,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,1,NA,12.5,18,2,control,1
3064,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,1,NA,15,25,1,control,1
3065,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,1,NA,17.5,45,3,control,1
3066,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,1,NA,20,44,2,control,1
3067,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,1,NA,20.94,3,1,control,1
3068,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,2,NA,2.5,7,0,control,1
3069,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,2,NA,5,13,2,control,1
3070,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,2,NA,7.5,16,0,control,1
3071,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,2,NA,10,16,0,control,1
3072,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,2,NA,12.5,5,0,control,1
3073,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,2,NA,15,11,0,control,1
3074,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,2,NA,17.5,26,3,control,1
3075,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,2,NA,20,9,0,control,1
3076,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,2,NA,20.31,1,0,control,1
3077,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,3,NA,2.5,9,0,control,1
3078,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,3,NA,5,10,0,control,1
3079,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,3,NA,7.5,37,2,control,1
3080,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,3,NA,10,34,0,control,1
3081,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,3,NA,12.5,42,3,control,1
3082,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,3,NA,15,17,1,control,1
3083,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,3,NA,17.5,11,5,control,1
3084,5/31/2015,2015,5,31,NA,NA,LC,O,12,LCO12,3,NA,19.75,0,0,control,1
3085,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,1,NA,2.5,124,5,rocks,1
3086,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,1,NA,5,58,8,rocks,1
3087,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,1,NA,7.5,92,8,rocks,1
3088,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,1,NA,10,18,3,rocks,1
3089,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,1,NA,12.5,17,7,rocks,1
3090,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,1,NA,15,27,6,rocks,1
3091,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,1,NA,17.5,37,2,rocks,1
3092,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,1,NA,20,34,6,rocks,1
3093,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,1,NA,21.21,12,0,rocks,1
3094,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,2,NA,2.5,102,4,rocks,1
3095,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,2,NA,5,7,2,rocks,1
3096,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,2,NA,7.5,11,0,rocks,1
3097,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,2,NA,10,77,4,rocks,1
3098,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,2,NA,12.5,72,3,rocks,1
3099,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,2,NA,15,25,4,rocks,1
3100,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,2,NA,17.5,50,2,rocks,1
3101,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,2,NA,20,52,7,rocks,1
3102,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,2,NA,21.05,42,2,rocks,1
3103,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,3,NA,2.5,12,0,rocks,1
3104,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,3,NA,5,53,2,rocks,1
3105,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,3,NA,7.5,40,0,rocks,1
3106,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,3,NA,10,30,3,rocks,1
3107,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,3,NA,12.5,68,1,rocks,1
3108,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,3,NA,15,64,5,rocks,1
3109,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,3,NA,17.5,86,0,rocks,1
3110,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,3,NA,20,73,4,rocks,1
3111,6/1/2015,2015,6,1,NA,NA,LC,O,11,LCO11A,3,NA,20.75,5,1,rocks,1
3112,11/7/2018,2018,11,7,12:30,13:00,LC,O,9C,LCO9C,1,pf,2.5,9,0,rocks,1
3113,11/7/2018,2018,11,7,12:30,13:00,LC,O,9C,LCO9C,1,pf,5,24,0,rocks,1
3114,11/7/2018,2018,11,7,12:30,13:00,LC,O,9C,LCO9C,1,pf,7.5,70,0,rocks,1
3115,11/7/2018,2018,11,7,12:30,13:00,LC,O,9C,LCO9C,1,pf,10,11,0,rocks,1
3116,11/7/2018,2018,11,7,12:30,13:00,LC,O,9C,LCO9C,1,pf,12.5,14,0,rocks,1
3117,11/7/2018,2018,11,7,12:30,13:00,LC,O,9C,LCO9C,1,pf,15,70,0,rocks,1
3118,11/7/2018,2018,11,7,12:30,13:00,LC,O,9C,LCO9C,1,pf,17.5,28,0,rocks,1
3119,11/7/2018,2018,11,7,12:30,13:00,LC,O,9C,LCO9C,1,pf,20,15,0,rocks,1
3120,11/7/2018,2018,11,7,12:30,13:00,LC,O,9C,LCO9C,1,pf,22.3,89,3,rocks,1
3121,11/7/2018,2018,11,7,12:45,13:25,LC,O,9C,LCO9C,2,sb,2.5,19,3,rocks,1
3122,11/7/2018,2018,11,7,12:45,13:25,LC,O,9C,LCO9C,2,sb,5,26,2,rocks,1
3123,11/7/2018,2018,11,7,12:45,13:25,LC,O,9C,LCO9C,2,sb,7.5,55,0,rocks,1
3124,11/7/2018,2018,11,7,12:45,13:25,LC,O,9C,LCO9C,2,sb,10,47,4,rocks,1
3125,11/7/2018,2018,11,7,12:45,13:25,LC,O,9C,LCO9C,2,sb,12.5,140,3,rocks,1
3126,11/7/2018,2018,11,7,12:45,13:25,LC,O,9C,LCO9C,2,sb,15,14,0,rocks,1
3127,11/7/2018,2018,11,7,12:45,13:25,LC,O,9C,LCO9C,2,sb,17.5,19,0,rocks,1
3128,11/7/2018,2018,11,7,12:45,13:25,LC,O,9C,LCO9C,2,sb,20,26,0,rocks,1
3129,11/7/2018,2018,11,7,12:45,13:25,LC,O,9C,LCO9C,2,sb,22.3,41,0,rocks,1
3130,11/7/2018,2018,11,7,13:00,13:25,LC,O,9C,LCO9C,3,pf,2.5,19,0,rocks,1
3131,11/7/2018,2018,11,7,13:00,13:25,LC,O,9C,LCO9C,3,pf,5,6,2,rocks,1
3132,11/7/2018,2018,11,7,13:00,13:25,LC,O,9C,LCO9C,3,pf,7.5,1,0,rocks,1
3133,11/7/2018,2018,11,7,13:00,13:25,LC,O,9C,LCO9C,3,pf,10,10,0,rocks,1
3134,11/7/2018,2018,11,7,13:00,13:25,LC,O,9C,LCO9C,3,pf,12.5,40,0,rocks,1
3135,11/7/2018,2018,11,7,13:00,13:25,LC,O,9C,LCO9C,3,pf,15,4,0,rocks,1
3136,11/7/2018,2018,11,7,13:00,13:25,LC,O,9C,LCO9C,3,pf,17.5,1,0,rocks,1
3137,11/7/2018,2018,11,7,13:00,13:25,LC,O,9C,LCO9C,3,pf,20,14,0,rocks,1
3138,11/7/2018,2018,11,7,13:00,13:25,LC,O,9C,LCO9C,3,pf,21.95,93,0,rocks,1
3139,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,4,pf,2.5,50,0,rocks,1
3140,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,4,pf,5,16,0,rocks,1
3141,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,4,pf,7.5,4,0,rocks,1
3142,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,4,pf,10,2,0,rocks,1
3143,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,4,pf,12.5,2,0,rocks,1
3144,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,4,pf,15,1,0,rocks,1
3145,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,4,pf,17.5,5,0,rocks,1
3146,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,4,pf,20,29,0,rocks,1
3147,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,4,pf,22.25,26,0,rocks,1
3148,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,sb,2.5,9,1,rocks,1
3149,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,sb,5,12,0,rocks,1
3150,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,sb,7.5,7,1,rocks,1
3151,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,sb,10,18,0,rocks,1
3152,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,sb,12.5,29,2,rocks,1
3153,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,sb,15,16,0,rocks,1
3154,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,sb,17.5,25,0,rocks,1
3155,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,sb,20,10,0,rocks,1
3156,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,sb,22.4,14,0,rocks,1
3157,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,pf,2.5,0,0,rocks,2
3158,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,pf,5,2,0,rocks,2
3159,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,pf,7.5,6,2,rocks,2
3160,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,pf,10,23,2,rocks,2
3161,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,pf,12.5,13,2,rocks,2
3162,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,pf,15,10,0,rocks,2
3163,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,pf,17.5,28,0,rocks,2
3164,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,pf,20,13,2,rocks,2
3165,11/8/2018,2018,11,8,12:00,12:50,LC,O,9C,LCO9C,5,pf,22.4,7,0,rocks,2
3166,11/8/2018,2018,11,8,13:13,13:13,LC,O,10A,LCO10A,6,pf,2.5,27,2,rocks,1
3167,11/8/2018,2018,11,8,13:13,13:13,LC,O,10A,LCO10A,6,pf,5,25,1,rocks,1
3168,11/8/2018,2018,11,8,13:13,13:13,LC,O,10A,LCO10A,6,pf,7.5,30,4,rocks,1
3169,11/8/2018,2018,11,8,13:13,13:13,LC,O,10A,LCO10A,6,pf,10,36,2,rocks,1
3170,11/8/2018,2018,11,8,13:13,13:13,LC,O,10A,LCO10A,6,pf,12.5,32,2,rocks,1
3171,11/8/2018,2018,11,8,13:13,13:13,LC,O,10A,LCO10A,6,pf,15,67,3,rocks,1
3172,11/8/2018,2018,11,8,13:13,13:13,LC,O,10A,LCO10A,6,pf,17.5,93,5,rocks,1
3173,11/8/2018,2018,11,8,13:13,13:13,LC,O,10A,LCO10A,6,pf,20,33,4,rocks,1
3174,11/8/2018,2018,11,8,13:13,13:13,LC,O,10A,LCO10A,6,pf,22.2,37,1,rocks,1
3175,11/8/2018,2018,11,8,13:00,13:45,LC,O,10A,LCO10A,7,sb,2.5,78,0,rocks,1
3176,11/8/2018,2018,11,8,13:00,13:45,LC,O,10A,LCO10A,7,sb,5,63,2,rocks,1
3177,11/8/2018,2018,11,8,13:00,13:45,LC,O,10A,LCO10A,7,sb,7.5,87,0,rocks,1
3178,11/8/2018,2018,11,8,13:00,13:45,LC,O,10A,LCO10A,7,sb,10,84,0,rocks,1
3179,11/8/2018,2018,11,8,13:00,13:45,LC,O,10A,LCO10A,7,sb,12.5,72,4,rocks,1
3180,11/8/2018,2018,11,8,13:00,13:45,LC,O,10A,LCO10A,7,sb,15,64,0,rocks,1
3181,11/8/2018,2018,11,8,13:00,13:45,LC,O,10A,LCO10A,7,sb,17.5,36,0,rocks,1
3182,11/8/2018,2018,11,8,13:00,13:45,LC,O,10A,LCO10A,7,sb,20,67,1,rocks,1
